gameObjects.UIController.againButtonIsActive,gameObjects.UIController.doneButtonIsActive,gameObjects.UIController.promptIsActive,gameObjects.UIController.getReadyTextIsActive,gameObjects.UIController.timeTextIsActive,gameObjects.UIController.countdown,gameObjects.UIController.responceTime,gameObjects.UIController.isWaiting,gameObjects.UIController.isResponding,gameObjects.Loading.rotation,frameInfo.realtimeSinceStartup,frameInfo.timeSinceLevelLoad,frameInfo.unscaledDeltaTime
False,False,False,True,False,1.1450257301330566,0,True,False,315,28.72526741027832,2.151287794113159,0.016607999801635742
False,False,False,True,False,1.128417730331421,0,True,False,312,28.741960525512695,2.168050765991211,0.016762971878051758
False,False,False,True,False,1.1116547584533691,0,True,False,309,28.758874893188477,2.184921979904175,0.016871213912963867
False,False,False,True,False,1.0947835445404053,0,True,False,306.0000305175781,28.775245666503906,2.2013518810272217,0.016429901123046875
False,False,False,True,False,1.0783536434173584,0,True,False,303.0000305175781,28.791915893554688,2.2179999351501465,0.016648054122924805
False,False,False,True,False,1.0617055892944336,0,True,False,300.0000305175781,28.808494567871094,2.2346079349517822,0.016607999801635742
False,False,False,True,False,1.0450975894927979,0,True,False,297,28.825151443481445,2.251250982284546,0.016643047332763672
False,False,False,True,False,1.0284545421600342,0,True,False,294,28.84197235107422,2.2680578231811523,0.016806840896606445
False,False,False,True,False,1.0116477012634277,0,True,False,291,28.858470916748047,2.2845847606658936,0.01652693748474121
False,False,False,True,False,0.9951207637786865,0,True,False,288,28.87522315979004,2.301339864730835,0.016755104064941406
False,False,False,True,False,0.9783656597137451,0,True,False,285.0000305175781,28.891769409179688,2.3178727626800537,0.01653289794921875
False,False,False,True,False,0.9618327617645264,0,True,False,282,28.90839958190918,2.334535837173462,0.016663074493408203
False,False,False,True,False,0.9451696872711182,0,True,False,279.0000305175781,28.92506980895996,2.3511807918548584,0.016644954681396484
False,False,False,True,False,0.9285247325897217,0,True,False,276,28.941795349121094,2.3679118156433105,0.01673102378845215
False,False,False,True,False,0.9117937088012695,0,True,False,273,28.959054946899414,2.384849786758423,0.016937971115112305
False,False,False,True,False,0.8948557376861572,0,True,False,270,28.9752254486084,2.4013149738311768,0.016465187072753906
False,False,False,True,False,0.8783905506134033,0,True,False,267.0000305175781,28.991844177246094,2.417930841445923,0.016615867614746094
False,False,False,True,False,0.8617746829986572,0,True,False,264.0000305175781,29.008403778076172,2.4345247745513916,0.01659393310546875
False,False,False,True,False,0.8451807498931885,0,True,False,261.0000305175781,29.02513885498047,2.451239824295044,0.016715049743652344
False,False,False,True,False,0.8284657001495361,0,True,False,258.0000305175781,29.041873931884766,2.467989921569824,0.016750097274780273
False,False,False,True,False,0.8117156028747559,0,True,False,255.00003051757812,29.058429718017578,2.4845378398895264,0.01654791831970215
False,False,False,True,False,0.7951676845550537,0,True,False,252.00001525878906,29.075063705444336,2.501171827316284,0.016633987426757812
False,False,False,True,False,0.7785336971282959,0,True,False,249.00003051757812,29.091716766357422,2.5178229808807373,0.016651153564453125
False,False,False,True,False,0.7618825435638428,0,True,False,246.00003051757812,29.10846519470215,2.5345919132232666,0.016768932342529297
False,False,False,True,False,0.7451136112213135,0,True,False,243.00003051757812,29.125038146972656,2.5511529445648193,0.016561031341552734
False,False,False,True,False,0.7285525798797607,0,True,False,240.00003051757812,29.141754150390625,2.5678608417510986,0.016707897186279297
False,False,False,True,False,0.7118446826934814,0,True,False,237.00003051757812,29.15837287902832,2.5844857692718506,0.016624927520751953
False,False,False,True,False,0.6952197551727295,0,True,False,234.00003051757812,29.175098419189453,2.601209878921509,0.016724109649658203
False,False,False,True,False,0.6784956455230713,0,True,False,231.00001525878906,29.191648483276367,2.6177659034729004,0.0165560245513916
False,False,False,True,False,0.6619396209716797,0,True,False,228.00001525878906,29.208288192749023,2.6344258785247803,0.016659975051879883
False,False,False,True,False,0.6452796459197998,0,True,False,225.00003051757812,29.22499656677246,2.6510939598083496,0.016668081283569336
False,False,False,True,False,0.6286115646362305,0,True,False,222.00001525878906,29.241849899291992,2.667956829071045,0.016862869262695312
False,False,False,True,False,0.6117486953735352,0,True,False,219.00003051757812,29.258373260498047,2.684485912322998,0.016529083251953125
False,False,False,True,False,0.595219612121582,0,True,False,216.00001525878906,29.275033950805664,2.7011477947235107,0.016661882400512695
False,False,False,True,False,0.5785577297210693,0,True,False,213.00003051757812,29.29161834716797,2.717726945877075,0.016579151153564453
False,False,False,True,False,0.5619785785675049,0,True,False,210.00003051757812,29.30832862854004,2.734452962875366,0.016726016998291016
False,False,False,True,False,0.5452525615692139,0,True,False,207.00001525878906,29.324966430664062,2.7510788440704346,0.01662588119506836
False,False,False,True,False,0.5286266803741455,0,True,False,204.00001525878906,29.341815948486328,2.7679197788238525,0.01684093475341797
False,False,False,True,False,0.5117857456207275,0,True,False,201.00003051757812,29.358407974243164,2.7845189571380615,0.016599178314208984
False,False,False,True,False,0.49518656730651855,0,True,False,198.00003051757812,29.375234603881836,2.8013317584991455,0.016812801361083984
False,False,False,True,False,0.47837376594543457,0,True,False,195.00003051757812,29.391809463500977,2.8178868293762207,0.016555070877075195
False,False,False,True,False,0.4618186950683594,0,True,False,192.00001525878906,29.40846824645996,2.834573984146118,0.01668715476989746
False,False,False,True,False,0.4451315402984619,0,True,False,189.00003051757812,29.425071716308594,2.851162910461426,0.016588926315307617
False,False,False,True,False,0.4285426139831543,0,True,False,186.00003051757812,29.441797256469727,2.8678839206695557,0.016721010208129883
False,False,False,True,False,0.4118216037750244,0,True,False,183.00001525878906,29.458446502685547,2.8845298290252686,0.01664590835571289
False,False,False,True,False,0.3951756954193115,0,True,False,180.00001525878906,29.475034713745117,2.9011337757110596,0.016603946685791016
False,False,False,True,False,0.3785717487335205,0,True,False,177.00003051757812,29.491647720336914,2.9177439212799072,0.016610145568847656
False,False,False,True,False,0.36196160316467285,0,True,False,174.00003051757812,29.508405685424805,2.9345059394836426,0.01676201820373535
False,False,False,True,False,0.3451995849609375,0,True,False,171.00003051757812,29.52495002746582,2.951056957244873,0.01655101776123047
False,False,False,True,False,0.32864856719970703,0,True,False,168.00003051757812,29.54173469543457,2.967848777770996,0.016791820526123047
False,False,False,True,False,0.311856746673584,0,True,False,165.00003051757812,29.55839729309082,2.9845008850097656,0.01665210723876953
False,False,False,True,False,0.29520463943481445,0,True,False,162.00003051757812,29.575096130371094,3.001194953918457,0.016694068908691406
False,False,False,True,False,0.27851057052612305,0,True,False,159.00003051757812,29.591787338256836,3.017878770828247,0.01668381690979004
False,False,False,True,False,0.261826753616333,0,True,False,156.00001525878906,29.60834503173828,3.0344479084014893,0.016569137573242188
False,False,False,True,False,0.24525761604309082,0,True,False,153.00003051757812,29.625614166259766,3.051283836364746,0.016835927963256836
False,False,False,True,False,0.22842168807983398,0,True,False,150.00003051757812,29.64177894592285,3.067870855331421,0.016587018966674805
False,False,False,True,False,0.21183466911315918,0,True,False,147.00003051757812,29.658388137817383,3.084479808807373,0.01660895347595215
False,False,False,True,False,0.19522571563720703,0,True,False,144.00003051757812,29.674942016601562,3.101036787033081,0.016556978225708008
False,False,False,True,False,0.17866873741149902,0,True,False,141.00003051757812,29.691509246826172,3.1176259517669678,0.01658916473388672
False,False,False,True,False,0.1620795726776123,0,True,False,138.00003051757812,29.708139419555664,3.1342639923095703,0.01663804054260254
False,False,False,True,False,0.14544153213500977,0,True,False,135.00003051757812,29.724910736083984,3.1510257720947266,0.01676177978515625
False,False,False,True,False,0.12867975234985352,0,True,False,132.00003051757812,29.74168586730957,3.1677939891815186,0.016768217086791992
False,False,False,True,False,0.11191153526306152,0,True,False,129.00003051757812,29.75826644897461,3.184372901916504,0.01657891273498535
False,False,False,True,False,0.09533262252807617,0,True,False,126.0000228881836,29.774959564208984,3.2010679244995117,0.016695022583007812
False,False,False,True,False,0.07863759994506836,0,True,False,123.00003051757812,29.791507720947266,3.2176167964935303,0.016548871994018555
False,False,False,True,False,0.062088727951049805,0,True,False,120.00003051757812,29.80816650390625,3.2342889308929443,0.016672134399414062
False,False,False,True,False,0.04541659355163574,0,True,False,117.0000228881836,29.82477378845215,3.250891923904419,0.01660299301147461
False,False,False,True,False,0.028813600540161133,0,True,False,114.0000228881836,29.841861724853516,3.267918825149536,0.017026901245117188
False,False,False,True,False,0.011786699295043945,0,True,False,111.00003051757812,29.858274459838867,3.2843828201293945,0.0164639949798584
False,False,True,False,False,-0.004677295684814453,0,False,True,,29.875120162963867,3.301151990890503,0.0167691707611084
False,False,True,False,False,-0.004677295684814453,0.0167691707611084,False,True,,29.891448974609375,3.3175699710845947,0.016417980194091797
False,False,True,False,False,-0.004677295684814453,0.033187150955200195,False,True,,29.908164978027344,3.3343069553375244,0.016736984252929688
False,False,True,False,False,-0.004677295684814453,0.04992413520812988,False,True,,29.92460060119629,3.350735902786255,0.01642894744873047
False,False,True,False,False,-0.004677295684814453,0.06635308265686035,False,True,,29.941438674926758,3.367445945739746,0.01671004295349121
False,False,True,False,False,-0.004677295684814453,0.08306312561035156,False,True,,29.95806884765625,3.3841958045959473,0.016749858856201172
False,False,True,False,False,-0.004677295684814453,0.09981298446655273,False,True,,29.974773406982422,3.400885820388794,0.01669001579284668
False,False,True,False,False,-0.004677295684814453,0.11650300025939941,False,True,,29.991384506225586,3.4175148010253906,0.01662898063659668
False,False,True,False,False,-0.004677295684814453,0.1331319808959961,False,True,,30.0079345703125,3.4340739250183105,0.016559123992919922
False,False,True,False,False,-0.004677295684814453,0.14969110488891602,False,True,,30.024709701538086,3.45084285736084,0.016768932342529297
False,False,True,False,False,-0.004677295684814453,0.1664600372314453,False,True,,30.041486740112305,3.4675347805023193,0.016691923141479492
False,False,True,False,False,-0.004677295684814453,0.1831519603729248,False,True,,30.058042526245117,3.484170913696289,0.016636133193969727
False,False,True,False,False,-0.004677295684814453,0.19978809356689453,False,True,,30.074748992919922,3.500875949859619,0.016705036163330078
False,False,True,False,False,-0.004677295684814453,0.2164931297302246,False,True,,30.091346740722656,3.517481803894043,0.016605854034423828
False,False,True,False,False,-0.004677295684814453,0.23309898376464844,False,True,,30.108028411865234,3.5341689586639404,0.01668715476989746
False,False,True,False,False,-0.004677295684814453,0.2497861385345459,False,True,,30.12480926513672,3.5508639812469482,0.016695022583007812
False,False,True,False,False,-0.004677295684814453,0.2664811611175537,False,True,,30.1419677734375,3.5679099559783936,0.017045974731445312
False,False,True,False,False,-0.004677295684814453,0.283527135848999,False,True,,30.15850830078125,3.584376811981201,0.016466856002807617
False,False,True,False,False,-0.004677295684814453,0.29999399185180664,False,True,,30.17485237121582,3.600968837738037,0.016592025756835938
False,False,True,False,False,-0.004677295684814453,0.3165860176086426,False,True,,30.1912841796875,3.6174068450927734,0.016438007354736328
False,False,True,False,False,-0.004677295684814453,0.3330240249633789,False,True,,30.207897186279297,3.6340408325195312,0.016633987426757812
False,False,True,False,False,-0.004677295684814453,0.3496580123901367,False,True,,30.224773406982422,3.65087890625,0.01683807373046875
False,False,True,False,False,-0.004677295684814453,0.36649608612060547,False,True,,30.241376876831055,3.6674139499664307,0.016535043716430664
False,False,True,False,False,-0.004677295684814453,0.38303112983703613,False,True,,30.25804901123047,3.6841788291931152,0.01676487922668457
False,False,True,False,False,-0.004677295684814453,0.3997960090637207,False,True,,30.274675369262695,3.700800895690918,0.016622066497802734
False,False,True,False,False,-0.004677295684814453,0.41641807556152344,False,True,,30.29124641418457,3.7173807621002197,0.016579866409301758
False,False,True,False,False,-0.004677295684814453,0.4329979419708252,False,True,,30.30790138244629,3.7340378761291504,0.016657114028930664
False,False,True,False,False,-0.004677295684814453,0.44965505599975586,False,True,,30.32453155517578,3.750657796859741,0.01661992073059082
False,False,True,False,False,-0.004677295684814453,0.4662749767303467,False,True,,30.341350555419922,3.767350912094116,0.016693115234375
False,False,True,False,False,-0.004677295684814453,0.4829680919647217,False,True,,30.35799789428711,3.784115791320801,0.01676487922668457
False,False,True,False,False,-0.004677295684814453,0.49973297119140625,False,True,,30.374910354614258,3.8009519577026367,0.016836166381835938
True,True,False,False,True,-0.004677295684814453,0.5165691375732422,False,False,,30.391353607177734,3.817452907562256,0.01650094985961914
True,True,False,False,True,-0.004677295684814453,0.5165691375732422,False,False,,30.408267974853516,3.834307909011841,0.01685500144958496
True,True,False,False,True,-0.004677295684814453,0.5165691375732422,False,False,,30.424636840820312,3.8507518768310547,0.016443967819213867
True,True,False,False,True,-0.004677295684814453,0.5165691375732422,False,False,,30.44133758544922,3.867335796356201,0.016583919525146484
